seccion_id,votante,cantidad,tipo,concepto,cantidad_str
60,Total,12189.0,4,VotoDuro,"12,189"
61,Total,89332.0,4,VotoDuro,"89,332"
62,Total,49657.0,4,VotoDuro,"49,657"
63,Total,87134.0,4,VotoDuro,"87,134"
64,Total,1443.0,4,VotoDuro,"1,443"
65,Total,3558.0,4,VotoDuro,"3,558"
66,Total,1909.0,4,VotoDuro,"1,909"
67,Total,6380.0,4,VotoDuro,"6,380"
68,Total,2666.0,4,VotoDuro,"2,666"
69,Total,5563.0,4,VotoDuro,"5,563"
70,Total,53443.0,4,VotoDuro,"53,443"
71,Total,15472.0,4,VotoDuro,"15,472"
72,Total,2475.0,4,VotoDuro,"2,475"
73,Total,1978.0,4,VotoDuro,"1,978"
74,Total,4016.0,4,VotoDuro,"4,016"
75,Total,4346.0,4,VotoDuro,"4,346"
76,Total,7841.0,4,VotoDuro,"7,841"
77,Total,32498.0,4,VotoDuro,"32,498"
78,Total,3014.0,4,VotoDuro,"3,014"
79,Total,27383.0,4,VotoDuro,"27,383"
80,Total,40009.0,4,VotoDuro,"40,009"
81,Total,2198.0,4,VotoDuro,"2,198"
82,Total,16336.0,4,VotoDuro,"16,336"
83,Total,7798.0,4,VotoDuro,"7,798"
84,Total,12979.0,4,VotoDuro,"12,979"
85,Total,4702.0,4,VotoDuro,"4,702"
86,Total,996.0,4,VotoDuro,996
87,Total,15376.0,4,VotoDuro,"15,376"
88,Total,413.0,4,VotoDuro,413
89,Total,33495.0,4,VotoDuro,"33,495"
90,Total,5321.0,4,VotoDuro,"5,321"
91,Total,3080.0,4,VotoDuro,"3,080"
92,Total,56130.0,4,VotoDuro,"56,130"
93,Total,3928.0,4,VotoDuro,"3,928"
94,Total,2255.0,4,VotoDuro,"2,255"
95,Total,2608.0,4,VotoDuro,"2,608"
96,Total,3779.0,4,VotoDuro,"3,779"
97,Total,1793.0,4,VotoDuro,"1,793"
98,Total,2989.0,4,VotoDuro,"2,989"
99,Total,5159.0,4,VotoDuro,"5,159"
100,Total,1346.0,4,VotoDuro,"1,346"
101,Total,4169.0,4,VotoDuro,"4,169"
102,Total,2693.0,4,VotoDuro,"2,693"
103,Total,3463.0,4,VotoDuro,"3,463"
104,Total,1543.0,4,VotoDuro,"1,543"
105,Total,13894.0,4,VotoDuro,"13,894"
106,Total,56204.0,4,VotoDuro,"56,204"
107,Total,14487.0,4,VotoDuro,"14,487"
108,Total,8972.0,4,VotoDuro,"8,972"
109,Total,6873.0,4,VotoDuro,"6,873"
110,Total,1582.0,4,VotoDuro,"1,582"
111,Total,17952.0,4,VotoDuro,"17,952"
112,Total,1237.0,4,VotoDuro,"1,237"
113,Total,33197.0,4,VotoDuro,"33,197"
114,Total,2709.0,4,VotoDuro,"2,709"
115,Total,6739.0,4,VotoDuro,"6,739"
116,Total,255.0,4,VotoDuro,255
117,Total,7375.0,4,VotoDuro,"7,375"
118,Total,39324.0,4,VotoDuro,"39,324"
119,Total,12144.0,4,VotoDuro,"12,144"
120,Total,1282.0,4,VotoDuro,"1,282"
121,Total,4755.0,4,VotoDuro,"4,755"
122,Total,49255.0,4,VotoDuro,"49,255"
123,Total,4647.0,4,VotoDuro,"4,647"
124,Total,3599.0,4,VotoDuro,"3,599"
125,Total,9784.0,4,VotoDuro,"9,784"
126,Total,936.0,4,VotoDuro,936
127,Total,1555.0,4,VotoDuro,"1,555"
128,Total,4846.0,4,VotoDuro,"4,846"
129,Total,17763.0,4,VotoDuro,"17,763"
130,Total,19785.0,4,VotoDuro,"19,785"
131,Total,1710.0,4,VotoDuro,"1,710"
132,Total,12622.0,4,VotoDuro,"12,622"
133,Total,19088.0,4,VotoDuro,"19,088"
134,Total,16854.0,4,VotoDuro,"16,854"
135,Total,891.0,4,VotoDuro,891
1,Total,1302.0,5,VotoDuro,"1,302"
2,Total,970.0,5,VotoDuro,970
3,Total,19024.0,5,VotoDuro,"19,024"
4,Total,18315.0,5,VotoDuro,"18,315"
5,Total,1516.0,5,VotoDuro,"1,516"
6,Total,5075.0,5,VotoDuro,"5,075"
7,Total,18677.0,5,VotoDuro,"18,677"
8,Total,3552.0,5,VotoDuro,"3,552"
9,Total,1931.0,5,VotoDuro,"1,931"
10,Total,1957.0,5,VotoDuro,"1,957"
11,Total,10628.0,5,VotoDuro,"10,628"
12,Total,5132.0,5,VotoDuro,"5,132"
13,Total,3153.0,5,VotoDuro,"3,153"
14,Total,3386.0,5,VotoDuro,"3,386"
15,Total,1609.0,5,VotoDuro,"1,609"
16,Total,4710.0,5,VotoDuro,"4,710"
17,Total,2339.0,5,VotoDuro,"2,339"
18,Total,944.0,5,VotoDuro,944
19,Total,1752.0,5,VotoDuro,"1,752"
20,Total,1076.0,5,VotoDuro,"1,076"
21,Total,1029.0,5,VotoDuro,"1,029"
22,Total,1429.0,5,VotoDuro,"1,429"
23,Total,751.0,5,VotoDuro,751
24,Total,1474.0,5,VotoDuro,"1,474"
25,Total,1543.0,5,VotoDuro,"1,543"
26,Total,1828.0,5,VotoDuro,"1,828"
27,Total,4428.0,5,VotoDuro,"4,428"
28,Total,2989.0,5,VotoDuro,"2,989"
29,Total,3470.0,5,VotoDuro,"3,470"
30,Total,2703.0,5,VotoDuro,"2,703"
31,Total,4250.0,5,VotoDuro,"4,250"
32,Total,1209.0,5,VotoDuro,"1,209"
33,Total,2510.0,5,VotoDuro,"2,510"
34,Total,2962.0,5,VotoDuro,"2,962"
35,Total,6593.0,5,VotoDuro,"6,593"
36,Total,7228.0,5,VotoDuro,"7,228"
37,Total,1786.0,5,VotoDuro,"1,786"
38,Total,9195.0,5,VotoDuro,"9,195"
39,Total,2560.0,5,VotoDuro,"2,560"
40,Total,763.0,5,VotoDuro,763
41,Total,1504.0,5,VotoDuro,"1,504"
42,Total,1606.0,5,VotoDuro,"1,606"
43,Total,198.0,5,VotoDuro,198
44,Total,852.0,5,VotoDuro,852
45,Total,850.0,5,VotoDuro,850
46,Total,347.0,5,VotoDuro,347
47,Total,1513.0,5,VotoDuro,"1,513"
48,Total,1013.0,5,VotoDuro,"1,013"
49,Total,741.0,5,VotoDuro,741
50,Total,40181.0,5,VotoDuro,"40,181"
51,Total,3418.0,5,VotoDuro,"3,418"
52,Total,20902.0,5,VotoDuro,"20,902"
53,Total,10157.0,5,VotoDuro,"10,157"
54,Total,1478.0,5,VotoDuro,"1,478"
55,Total,1934.0,5,VotoDuro,"1,934"
56,Total,808.0,5,VotoDuro,808
57,Total,1022.0,5,VotoDuro,"1,022"
58,Total,759.0,5,VotoDuro,759
59,Total,1267.0,5,VotoDuro,"1,267"
60,Total,7190.0,5,VotoDuro,"7,190"
61,Total,34695.0,5,VotoDuro,"34,695"
62,Total,22895.0,5,VotoDuro,"22,895"
63,Total,39877.0,5,VotoDuro,"39,877"
64,Total,897.0,5,VotoDuro,897
65,Total,1962.0,5,VotoDuro,"1,962"
66,Total,1191.0,5,VotoDuro,"1,191"
67,Total,3775.0,5,VotoDuro,"3,775"
68,Total,1172.0,5,VotoDuro,"1,172"
69,Total,2803.0,5,VotoDuro,"2,803"
70,Total,23503.0,5,VotoDuro,"23,503"
71,Total,6437.0,5,VotoDuro,"6,437"
72,Total,1131.0,5,VotoDuro,"1,131"
73,Total,1019.0,5,VotoDuro,"1,019"
74,Total,1826.0,5,VotoDuro,"1,826"
75,Total,1584.0,5,VotoDuro,"1,584"
76,Total,3787.0,5,VotoDuro,"3,787"
77,Total,12384.0,5,VotoDuro,"12,384"
78,Total,1353.0,5,VotoDuro,"1,353"
79,Total,9104.0,5,VotoDuro,"9,104"
80,Total,18471.0,5,VotoDuro,"18,471"
81,Total,1002.0,5,VotoDuro,"1,002"
82,Total,8034.0,5,VotoDuro,"8,034"
83,Total,4122.0,5,VotoDuro,"4,122"
84,Total,6948.0,5,VotoDuro,"6,948"
85,Total,2917.0,5,VotoDuro,"2,917"
86,Total,573.0,5,VotoDuro,573
87,Total,7983.0,5,VotoDuro,"7,983"
88,Total,189.0,5,VotoDuro,189
89,Total,9432.0,5,VotoDuro,"9,432"
90,Total,1829.0,5,VotoDuro,"1,829"
91,Total,1991.0,5,VotoDuro,"1,991"
92,Total,22553.0,5,VotoDuro,"22,553"
93,Total,1630.0,5,VotoDuro,"1,630"
94,Total,1310.0,5,VotoDuro,"1,310"
95,Total,1202.0,5,VotoDuro,"1,202"
96,Total,2104.0,5,VotoDuro,"2,104"
97,Total,924.0,5,VotoDuro,924
98,Total,1627.0,5,VotoDuro,"1,627"
99,Total,2968.0,5,VotoDuro,"2,968"
100,Total,879.0,5,VotoDuro,879
101,Total,2007.0,5,VotoDuro,"2,007"
102,Total,1171.0,5,VotoDuro,"1,171"
103,Total,1608.0,5,VotoDuro,"1,608"
104,Total,756.0,5,VotoDuro,756
105,Total,6188.0,5,VotoDuro,"6,188"
106,Total,24264.0,5,VotoDuro,"24,264"
107,Total,7016.0,5,VotoDuro,"7,016"
108,Total,3603.0,5,VotoDuro,"3,603"
109,Total,2075.0,5,VotoDuro,"2,075"
110,Total,764.0,5,VotoDuro,764
111,Total,8355.0,5,VotoDuro,"8,355"
112,Total,739.0,5,VotoDuro,739
113,Total,11276.0,5,VotoDuro,"11,276"
114,Total,1242.0,5,VotoDuro,"1,242"
115,Total,3182.0,5,VotoDuro,"3,182"
116,Total,131.0,5,VotoDuro,131
117,Total,4425.0,5,VotoDuro,"4,425"
118,Total,18333.0,5,VotoDuro,"18,333"
119,Total,5791.0,5,VotoDuro,"5,791"
120,Total,757.0,5,VotoDuro,757
121,Total,2703.0,5,VotoDuro,"2,703"
122,Total,23443.0,5,VotoDuro,"23,443"
123,Total,2026.0,5,VotoDuro,"2,026"
124,Total,1482.0,5,VotoDuro,"1,482"
125,Total,3949.0,5,VotoDuro,"3,949"
126,Total,686.0,5,VotoDuro,686
127,Total,710.0,5,VotoDuro,710
128,Total,2069.0,5,VotoDuro,"2,069"
129,Total,7347.0,5,VotoDuro,"7,347"
130,Total,8243.0,5,VotoDuro,"8,243"
131,Total,927.0,5,VotoDuro,927
132,Total,3471.0,5,VotoDuro,"3,471"
133,Total,8145.0,5,VotoDuro,"8,145"
134,Total,7192.0,5,VotoDuro,"7,192"
135,Total,473.0,5,VotoDuro,473
2,Total,15.0,1,VotoImposible,15
3,Total,3252.0,1,VotoImposible,"3,252"
4,Total,2355.0,1,VotoImposible,"2,355"
7,Total,1008.0,1,VotoImposible,"1,008"
11,Total,3414.0,1,VotoImposible,"3,414"
12,Total,725.0,1,VotoImposible,725
13,Total,6.0,1,VotoImposible,6
14,Total,40.0,1,VotoImposible,40
15,Total,33.0,1,VotoImposible,33
16,Total,701.0,1,VotoImposible,701
17,Total,234.0,1,VotoImposible,234
19,Total,24.0,1,VotoImposible,24
20,Total,13.0,1,VotoImposible,13
22,Total,421.0,1,VotoImposible,421
25,Total,12.0,1,VotoImposible,12
27,Total,206.0,1,VotoImposible,206
28,Total,160.0,1,VotoImposible,160
29,Total,917.0,1,VotoImposible,917
30,Total,44.0,1,VotoImposible,44
32,Total,291.0,1,VotoImposible,291
33,Total,8.0,1,VotoImposible,8
34,Total,326.0,1,VotoImposible,326
35,Total,2269.0,1,VotoImposible,"2,269"
36,Total,2673.0,1,VotoImposible,"2,673"
38,Total,4827.0,1,VotoImposible,"4,827"
39,Total,156.0,1,VotoImposible,156
40,Total,2.0,1,VotoImposible,2
41,Total,65.0,1,VotoImposible,65
42,Total,19.0,1,VotoImposible,19
43,Total,17.0,1,VotoImposible,17
44,Total,27.0,1,VotoImposible,27
45,Total,50.0,1,VotoImposible,50
48,Total,4.0,1,VotoImposible,4
50,Total,4397.0,1,VotoImposible,"4,397"
51,Total,2571.0,1,VotoImposible,"2,571"
52,Total,4114.0,1,VotoImposible,"4,114"
53,Total,1565.0,1,VotoImposible,"1,565"
54,Total,49.0,1,VotoImposible,49
55,Total,7.0,1,VotoImposible,7
56,Total,231.0,1,VotoImposible,231
57,Total,129.0,1,VotoImposible,129
59,Total,3.0,1,VotoImposible,3
60,Total,383.0,1,VotoImposible,383
61,Total,14026.0,1,VotoImposible,"14,026"
62,Total,2946.0,1,VotoImposible,"2,946"
64,Total,254.0,1,VotoImposible,254
66,Total,77.0,1,VotoImposible,77
67,Total,73.0,1,VotoImposible,73
68,Total,11.0,1,VotoImposible,11
69,Total,225.0,1,VotoImposible,225
70,Total,5337.0,1,VotoImposible,"5,337"
71,Total,479.0,1,VotoImposible,479
72,Total,32.0,1,VotoImposible,32
74,Total,53.0,1,VotoImposible,53
75,Total,1252.0,1,VotoImposible,"1,252"
76,Total,665.0,1,VotoImposible,665
77,Total,4201.0,1,VotoImposible,"4,201"
78,Total,20.0,1,VotoImposible,20
79,Total,5747.0,1,VotoImposible,"5,747"
80,Total,3330.0,1,VotoImposible,"3,330"
81,Total,14.0,1,VotoImposible,14
82,Total,364.0,1,VotoImposible,364
83,Total,118.0,1,VotoImposible,118
84,Total,616.0,1,VotoImposible,616
85,Total,692.0,1,VotoImposible,692
88,Total,97.0,1,VotoImposible,97
89,Total,3138.0,1,VotoImposible,"3,138"
90,Total,394.0,1,VotoImposible,394
92,Total,4343.0,1,VotoImposible,"4,343"
97,Total,7.0,1,VotoImposible,7
98,Total,40.0,1,VotoImposible,40
99,Total,23.0,1,VotoImposible,23
105,Total,501.0,1,VotoImposible,501
106,Total,1489.0,1,VotoImposible,"1,489"
109,Total,830.0,1,VotoImposible,830
110,Total,19.0,1,VotoImposible,19
111,Total,773.0,1,VotoImposible,773
112,Total,14.0,1,VotoImposible,14
113,Total,2830.0,1,VotoImposible,"2,830"
115,Total,22.0,1,VotoImposible,22
116,Total,54.0,1,VotoImposible,54
117,Total,23.0,1,VotoImposible,23
118,Total,2685.0,1,VotoImposible,"2,685"
119,Total,836.0,1,VotoImposible,836
121,Total,15.0,1,VotoImposible,15
122,Total,740.0,1,VotoImposible,740
124,Total,114.0,1,VotoImposible,114
126,Total,138.0,1,VotoImposible,138
128,Total,1476.0,1,VotoImposible,"1,476"
129,Total,2330.0,1,VotoImposible,"2,330"
130,Total,3174.0,1,VotoImposible,"3,174"
131,Total,33.0,1,VotoImposible,33
132,Total,2406.0,1,VotoImposible,"2,406"
133,Total,1816.0,1,VotoImposible,"1,816"
134,Total,1060.0,1,VotoImposible,"1,060"
1,Total,1179.0,2,VotoImposible,"1,179"
2,Total,381.0,2,VotoImposible,381
3,Total,59801.0,2,VotoImposible,"59,801"
4,Total,31483.0,2,VotoImposible,"31,483"
5,Total,1334.0,2,VotoImposible,"1,334"
6,Total,5673.0,2,VotoImposible,"5,673"
7,Total,17945.0,2,VotoImposible,"17,945"
8,Total,2762.0,2,VotoImposible,"2,762"
9,Total,3269.0,2,VotoImposible,"3,269"
10,Total,2616.0,2,VotoImposible,"2,616"
11,Total,36257.0,2,VotoImposible,"36,257"
12,Total,10471.0,2,VotoImposible,"10,471"
13,Total,1291.0,2,VotoImposible,"1,291"
14,Total,3652.0,2,VotoImposible,"3,652"
15,Total,3258.0,2,VotoImposible,"3,258"
16,Total,8601.0,2,VotoImposible,"8,601"
17,Total,5829.0,2,VotoImposible,"5,829"
18,Total,1206.0,2,VotoImposible,"1,206"
19,Total,1269.0,2,VotoImposible,"1,269"
20,Total,762.0,2,VotoImposible,762
21,Total,1222.0,2,VotoImposible,"1,222"
22,Total,3548.0,2,VotoImposible,"3,548"
23,Total,565.0,2,VotoImposible,565
24,Total,2676.0,2,VotoImposible,"2,676"
25,Total,1280.0,2,VotoImposible,"1,280"
26,Total,1815.0,2,VotoImposible,"1,815"
27,Total,2778.0,2,VotoImposible,"2,778"
28,Total,2521.0,2,VotoImposible,"2,521"
29,Total,5141.0,2,VotoImposible,"5,141"
30,Total,2488.0,2,VotoImposible,"2,488"
31,Total,3743.0,2,VotoImposible,"3,743"
32,Total,1877.0,2,VotoImposible,"1,877"
33,Total,2146.0,2,VotoImposible,"2,146"
34,Total,7003.0,2,VotoImposible,"7,003"
35,Total,22997.0,2,VotoImposible,"22,997"
36,Total,34487.0,2,VotoImposible,"34,487"
37,Total,3469.0,2,VotoImposible,"3,469"
38,Total,56242.0,2,VotoImposible,"56,242"
39,Total,3282.0,2,VotoImposible,"3,282"
40,Total,724.0,2,VotoImposible,724
41,Total,1331.0,2,VotoImposible,"1,331"
42,Total,1055.0,2,VotoImposible,"1,055"
43,Total,223.0,2,VotoImposible,223
44,Total,1109.0,2,VotoImposible,"1,109"
45,Total,1373.0,2,VotoImposible,"1,373"
46,Total,285.0,2,VotoImposible,285
47,Total,1794.0,2,VotoImposible,"1,794"
48,Total,1371.0,2,VotoImposible,"1,371"
49,Total,537.0,2,VotoImposible,537
50,Total,55129.0,2,VotoImposible,"55,129"
51,Total,12724.0,2,VotoImposible,"12,724"
52,Total,36395.0,2,VotoImposible,"36,395"
53,Total,26187.0,2,VotoImposible,"26,187"
54,Total,1709.0,2,VotoImposible,"1,709"
55,Total,1577.0,2,VotoImposible,"1,577"
56,Total,1446.0,2,VotoImposible,"1,446"
57,Total,1266.0,2,VotoImposible,"1,266"
58,Total,797.0,2,VotoImposible,797
59,Total,2432.0,2,VotoImposible,"2,432"
60,Total,7347.0,2,VotoImposible,"7,347"
61,Total,160581.0,2,VotoImposible,"160,581"
62,Total,35927.0,2,VotoImposible,"35,927"
63,Total,52960.0,2,VotoImposible,"52,960"
64,Total,1796.0,2,VotoImposible,"1,796"
65,Total,2165.0,2,VotoImposible,"2,165"
66,Total,1887.0,2,VotoImposible,"1,887"
67,Total,3333.0,2,VotoImposible,"3,333"
68,Total,1332.0,2,VotoImposible,"1,332"
69,Total,2757.0,2,VotoImposible,"2,757"
70,Total,64310.0,2,VotoImposible,"64,310"
71,Total,7605.0,2,VotoImposible,"7,605"
72,Total,1405.0,2,VotoImposible,"1,405"
73,Total,833.0,2,VotoImposible,833
74,Total,3369.0,2,VotoImposible,"3,369"
75,Total,8181.0,2,VotoImposible,"8,181"
76,Total,5571.0,2,VotoImposible,"5,571"
77,Total,69348.0,2,VotoImposible,"69,348"
78,Total,1938.0,2,VotoImposible,"1,938"
79,Total,57548.0,2,VotoImposible,"57,548"
80,Total,25211.0,2,VotoImposible,"25,211"
81,Total,1688.0,2,VotoImposible,"1,688"
82,Total,5803.0,2,VotoImposible,"5,803"
83,Total,3233.0,2,VotoImposible,"3,233"
84,Total,9084.0,2,VotoImposible,"9,084"
85,Total,4749.0,2,VotoImposible,"4,749"
86,Total,383.0,2,VotoImposible,383
87,Total,6930.0,2,VotoImposible,"6,930"
88,Total,515.0,2,VotoImposible,515
89,Total,34326.0,2,VotoImposible,"34,326"
90,Total,2221.0,2,VotoImposible,"2,221"
91,Total,779.0,2,VotoImposible,779
92,Total,50623.0,2,VotoImposible,"50,623"
93,Total,2862.0,2,VotoImposible,"2,862"
94,Total,1632.0,2,VotoImposible,"1,632"
95,Total,765.0,2,VotoImposible,765
96,Total,1247.0,2,VotoImposible,"1,247"
97,Total,1154.0,2,VotoImposible,"1,154"
98,Total,1352.0,2,VotoImposible,"1,352"
99,Total,2125.0,2,VotoImposible,"2,125"
100,Total,795.0,2,VotoImposible,795
101,Total,2596.0,2,VotoImposible,"2,596"
102,Total,1509.0,2,VotoImposible,"1,509"
103,Total,2139.0,2,VotoImposible,"2,139"
104,Total,607.0,2,VotoImposible,607
105,Total,12870.0,2,VotoImposible,"12,870"
106,Total,15990.0,2,VotoImposible,"15,990"
107,Total,12370.0,2,VotoImposible,"12,370"
108,Total,4158.0,2,VotoImposible,"4,158"
109,Total,7865.0,2,VotoImposible,"7,865"
110,Total,1051.0,2,VotoImposible,"1,051"
111,Total,8760.0,2,VotoImposible,"8,760"
112,Total,1143.0,2,VotoImposible,"1,143"
113,Total,30758.0,2,VotoImposible,"30,758"
114,Total,831.0,2,VotoImposible,831
115,Total,3581.0,2,VotoImposible,"3,581"
116,Total,369.0,2,VotoImposible,369
117,Total,4866.0,2,VotoImposible,"4,866"
118,Total,28700.0,2,VotoImposible,"28,700"
119,Total,9968.0,2,VotoImposible,"9,968"
120,Total,511.0,2,VotoImposible,511
121,Total,2610.0,2,VotoImposible,"2,610"
122,Total,11782.0,2,VotoImposible,"11,782"
123,Total,3414.0,2,VotoImposible,"3,414"
124,Total,2004.0,2,VotoImposible,"2,004"
125,Total,12639.0,2,VotoImposible,"12,639"
126,Total,1075.0,2,VotoImposible,"1,075"
127,Total,386.0,2,VotoImposible,386
128,Total,13026.0,2,VotoImposible,"13,026"
129,Total,33914.0,2,VotoImposible,"33,914"
130,Total,36753.0,2,VotoImposible,"36,753"
131,Total,1141.0,2,VotoImposible,"1,141"
132,Total,22511.0,2,VotoImposible,"22,511"
133,Total,15507.0,2,VotoImposible,"15,507"
134,Total,16503.0,2,VotoImposible,"16,503"
135,Total,555.0,2,VotoImposible,555
1,Total,1066.0,3,VotoImposible,"1,066"
2,Total,431.0,3,VotoImposible,431
3,Total,56857.0,3,VotoImposible,"56,857"
4,Total,33350.0,3,VotoImposible,"33,350"
5,Total,1559.0,3,VotoImposible,"1,559"
6,Total,5083.0,3,VotoImposible,"5,083"
7,Total,18549.0,3,VotoImposible,"18,549"
8,Total,2771.0,3,VotoImposible,"2,771"
9,Total,3147.0,3,VotoImposible,"3,147"
10,Total,2357.0,3,VotoImposible,"2,357"
11,Total,33841.0,3,VotoImposible,"33,841"
12,Total,8592.0,3,VotoImposible,"8,592"
13,Total,1384.0,3,VotoImposible,"1,384"
14,Total,3889.0,3,VotoImposible,"3,889"
15,Total,2719.0,3,VotoImposible,"2,719"
16,Total,8489.0,3,VotoImposible,"8,489"
17,Total,6046.0,3,VotoImposible,"6,046"
18,Total,1041.0,3,VotoImposible,"1,041"
19,Total,1347.0,3,VotoImposible,"1,347"
20,Total,687.0,3,VotoImposible,687
21,Total,1300.0,3,VotoImposible,"1,300"
22,Total,3020.0,3,VotoImposible,"3,020"
23,Total,375.0,3,VotoImposible,375
24,Total,2530.0,3,VotoImposible,"2,530"
25,Total,1001.0,3,VotoImposible,"1,001"
26,Total,1851.0,3,VotoImposible,"1,851"
27,Total,2724.0,3,VotoImposible,"2,724"
28,Total,2718.0,3,VotoImposible,"2,718"
29,Total,4458.0,3,VotoImposible,"4,458"
30,Total,3374.0,3,VotoImposible,"3,374"
31,Total,3906.0,3,VotoImposible,"3,906"
32,Total,1587.0,3,VotoImposible,"1,587"
33,Total,1895.0,3,VotoImposible,"1,895"
34,Total,6767.0,3,VotoImposible,"6,767"
35,Total,20491.0,3,VotoImposible,"20,491"
36,Total,28920.0,3,VotoImposible,"28,920"
37,Total,3322.0,3,VotoImposible,"3,322"
38,Total,46730.0,3,VotoImposible,"46,730"
39,Total,3179.0,3,VotoImposible,"3,179"
40,Total,570.0,3,VotoImposible,570
41,Total,1382.0,3,VotoImposible,"1,382"
42,Total,1136.0,3,VotoImposible,"1,136"
43,Total,148.0,3,VotoImposible,148
44,Total,1026.0,3,VotoImposible,"1,026"
45,Total,1405.0,3,VotoImposible,"1,405"
46,Total,296.0,3,VotoImposible,296
47,Total,1569.0,3,VotoImposible,"1,569"
48,Total,1493.0,3,VotoImposible,"1,493"
49,Total,467.0,3,VotoImposible,467
50,Total,52020.0,3,VotoImposible,"52,020"
51,Total,10767.0,3,VotoImposible,"10,767"
52,Total,35924.0,3,VotoImposible,"35,924"
53,Total,26634.0,3,VotoImposible,"26,634"
54,Total,1706.0,3,VotoImposible,"1,706"
55,Total,1297.0,3,VotoImposible,"1,297"
56,Total,1135.0,3,VotoImposible,"1,135"
57,Total,1085.0,3,VotoImposible,"1,085"
58,Total,611.0,3,VotoImposible,611
59,Total,2157.0,3,VotoImposible,"2,157"
60,Total,7032.0,3,VotoImposible,"7,032"
61,Total,154719.0,3,VotoImposible,"154,719"
62,Total,41100.0,3,VotoImposible,"41,100"
63,Total,51176.0,3,VotoImposible,"51,176"
64,Total,1268.0,3,VotoImposible,"1,268"
65,Total,2045.0,3,VotoImposible,"2,045"
66,Total,1773.0,3,VotoImposible,"1,773"
67,Total,3192.0,3,VotoImposible,"3,192"
68,Total,1370.0,3,VotoImposible,"1,370"
69,Total,2703.0,3,VotoImposible,"2,703"
70,Total,67893.0,3,VotoImposible,"67,893"
71,Total,7931.0,3,VotoImposible,"7,931"
72,Total,1056.0,3,VotoImposible,"1,056"
73,Total,756.0,3,VotoImposible,756
74,Total,3140.0,3,VotoImposible,"3,140"
75,Total,6468.0,3,VotoImposible,"6,468"
76,Total,5382.0,3,VotoImposible,"5,382"
77,Total,62243.0,3,VotoImposible,"62,243"
78,Total,1947.0,3,VotoImposible,"1,947"
79,Total,50184.0,3,VotoImposible,"50,184"
80,Total,27685.0,3,VotoImposible,"27,685"
81,Total,1716.0,3,VotoImposible,"1,716"
82,Total,6107.0,3,VotoImposible,"6,107"
83,Total,3047.0,3,VotoImposible,"3,047"
84,Total,8170.0,3,VotoImposible,"8,170"
85,Total,3649.0,3,VotoImposible,"3,649"
86,Total,236.0,3,VotoImposible,236
87,Total,7528.0,3,VotoImposible,"7,528"
88,Total,454.0,3,VotoImposible,454
89,Total,29999.0,3,VotoImposible,"29,999"
90,Total,2795.0,3,VotoImposible,"2,795"
91,Total,782.0,3,VotoImposible,782
92,Total,53958.0,3,VotoImposible,"53,958"
93,Total,3056.0,3,VotoImposible,"3,056"
94,Total,1494.0,3,VotoImposible,"1,494"
95,Total,589.0,3,VotoImposible,589
96,Total,1353.0,3,VotoImposible,"1,353"
97,Total,1016.0,3,VotoImposible,"1,016"
98,Total,1384.0,3,VotoImposible,"1,384"
99,Total,2079.0,3,VotoImposible,"2,079"
100,Total,655.0,3,VotoImposible,655
101,Total,2922.0,3,VotoImposible,"2,922"
102,Total,1729.0,3,VotoImposible,"1,729"
103,Total,2225.0,3,VotoImposible,"2,225"
104,Total,404.0,3,VotoImposible,404
105,Total,11437.0,3,VotoImposible,"11,437"
106,Total,16838.0,3,VotoImposible,"16,838"
107,Total,13275.0,3,VotoImposible,"13,275"
108,Total,4239.0,3,VotoImposible,"4,239"
109,Total,7321.0,3,VotoImposible,"7,321"
110,Total,1093.0,3,VotoImposible,"1,093"
111,Total,10304.0,3,VotoImposible,"10,304"
112,Total,948.0,3,VotoImposible,948
113,Total,28329.0,3,VotoImposible,"28,329"
114,Total,825.0,3,VotoImposible,825
115,Total,3208.0,3,VotoImposible,"3,208"
116,Total,240.0,3,VotoImposible,240
117,Total,4819.0,3,VotoImposible,"4,819"
118,Total,29176.0,3,VotoImposible,"29,176"
119,Total,8223.0,3,VotoImposible,"8,223"
120,Total,465.0,3,VotoImposible,465
121,Total,2734.0,3,VotoImposible,"2,734"
122,Total,13923.0,3,VotoImposible,"13,923"
123,Total,3269.0,3,VotoImposible,"3,269"
124,Total,1493.0,3,VotoImposible,"1,493"
125,Total,11883.0,3,VotoImposible,"11,883"
126,Total,844.0,3,VotoImposible,844
127,Total,266.0,3,VotoImposible,266
128,Total,9857.0,3,VotoImposible,"9,857"
129,Total,33939.0,3,VotoImposible,"33,939"
130,Total,35593.0,3,VotoImposible,"35,593"
131,Total,1123.0,3,VotoImposible,"1,123"
132,Total,19180.0,3,VotoImposible,"19,180"
133,Total,16158.0,3,VotoImposible,"16,158"
134,Total,17993.0,3,VotoImposible,"17,993"
135,Total,434.0,3,VotoImposible,434
1,Total,742.0,4,VotoImposible,742
2,Total,336.0,4,VotoImposible,336
3,Total,39866.0,4,VotoImposible,"39,866"
4,Total,28943.0,4,VotoImposible,"28,943"
5,Total,1006.0,4,VotoImposible,"1,006"
6,Total,3534.0,4,VotoImposible,"3,534"
7,Total,12743.0,4,VotoImposible,"12,743"
8,Total,1628.0,4,VotoImposible,"1,628"
9,Total,1817.0,4,VotoImposible,"1,817"
10,Total,1536.0,4,VotoImposible,"1,536"
